scenario,customer_id,city,preference,autonomy_hours,appliance_count,total_daily_energy_wh,adjusted_daily_energy_wh,simultaneous_power_w,pv_total_power_w,panel_count,battery_count,battery_usable_capacity_wh,inverter_power_w,estimated_quote_total,risk_budget_insufficient
boutique_froid,synthetic-customer-000192,brazzaville,balanced,24,4,3875.4,4844.25,396.0,1650.0,3,6,6528.0,1200.0,2785000.0,True
salon_coiffure,synthetic-customer-000193,lubumbashi,autonomy,12,4,2046.6,2558.25,1207.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-000194,mbandaka,performance,12,4,2113.54,2641.93,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-000195,kinshasa,balanced,10,3,592.3,740.38,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000196,kinshasa,economy,24,5,3257.63,4072.04,443.0,1650.0,3,8,4800.0,600.0,2165000.0,False
boutique_froid,synthetic-customer-000197,brazzaville,balanced,24,4,5472.47,6840.59,526.0,2200.0,4,8,8704.0,2500.0,3810000.0,True
salon_coiffure,synthetic-customer-000198,lubumbashi,balanced,12,4,4781.99,5977.49,2237.0,1650.0,3,4,4352.0,5000.0,2955000.0,True
centre_sante,synthetic-customer-000199,mbandaka,balanced,12,4,2039.73,2549.66,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-000200,kinshasa,balanced,8,3,489.26,611.58,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000201,kinshasa,balanced,10,5,3373.76,4217.2,461.0,1650.0,3,2,2176.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-000202,brazzaville,performance,24,4,2437.63,3047.04,251.0,1050.0,3,4,4352.0,600.0,1925000.0,True
salon_coiffure,synthetic-customer-000203,lubumbashi,performance,16,4,3417.73,4272.16,2231.0,1100.0,2,3,3264.0,5000.0,2450000.0,True
centre_sante,synthetic-customer-000204,mbandaka,autonomy,8,4,2108.44,2635.55,298.0,1050.0,3,1,1088.0,600.0,1145000.0,False
petit_menage,synthetic-customer-000205,kinshasa,balanced,24,3,419.13,523.91,79.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-000206,kinshasa,autonomy,10,5,3204.09,4005.11,407.0,1650.0,3,2,2176.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-000207,brazzaville,autonomy,24,4,5000.17,6250.21,511.0,2200.0,4,7,7616.0,2500.0,3550000.0,True
salon_coiffure,synthetic-customer-000208,lubumbashi,autonomy,12,4,2307.04,2883.8,2192.0,1050.0,3,2,2176.0,5000.0,2195000.0,False
centre_sante,synthetic-customer-000209,mbandaka,autonomy,8,4,2502.09,3127.61,353.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-000210,kinshasa,performance,8,3,410.03,512.54,86.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000211,kinshasa,economy,8,5,4334.36,5417.95,556.0,1650.0,3,4,2400.0,1200.0,1745000.0,True
boutique_froid,synthetic-customer-000212,brazzaville,performance,8,4,3767.87,4709.84,399.0,1650.0,3,2,2176.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-000213,lubumbashi,economy,10,4,2715.58,3394.47,2237.0,1050.0,3,3,1800.0,5000.0,2065000.0,False
centre_sante,synthetic-customer-000214,mbandaka,autonomy,12,4,2073.15,2591.44,307.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-000215,kinshasa,balanced,8,3,365.33,456.66,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000216,kinshasa,economy,10,5,3759.05,4698.81,507.0,1650.0,3,4,2400.0,1200.0,1745000.0,True
boutique_froid,synthetic-customer-000217,brazzaville,autonomy,12,4,3929.97,4912.46,399.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-000218,lubumbashi,autonomy,24,4,3634.59,4543.24,2216.0,1650.0,3,5,5440.0,5000.0,3215000.0,True
centre_sante,synthetic-customer-000219,mbandaka,autonomy,10,4,2098.8,2623.5,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-000220,kinshasa,performance,24,3,398.96,498.7,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000221,kinshasa,autonomy,10,5,2733.73,3417.16,362.0,1100.0,2,2,2176.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-000222,brazzaville,economy,12,4,2503.9,3129.88,269.0,1050.0,3,3,1800.0,600.0,1275000.0,True
salon_coiffure,synthetic-customer-000223,lubumbashi,autonomy,12,4,2695.41,3369.26,1177.0,1050.0,3,2,2176.0,2500.0,1765000.0,True
centre_sante,synthetic-customer-000224,mbandaka,balanced,10,4,2090.85,2613.56,298.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-000225,kinshasa,autonomy,8,3,342.23,427.79,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000226,kinshasa,performance,16,5,3451.06,4313.82,452.0,1650.0,3,4,4352.0,600.0,2165000.0,False
boutique_froid,synthetic-customer-000227,brazzaville,autonomy,12,4,2883.64,3604.55,330.0,1100.0,2,2,2176.0,600.0,1400000.0,False
salon_coiffure,synthetic-customer-000228,lubumbashi,economy,12,4,4041.42,5051.77,2222.0,1650.0,3,5,3000.0,5000.0,2565000.0,True
centre_sante,synthetic-customer-000229,mbandaka,balanced,24,4,1973.87,2467.34,298.0,1050.0,3,3,3264.0,600.0,1665000.0,True
petit_menage,synthetic-customer-000230,kinshasa,autonomy,8,3,486.32,607.9,96.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-000231,kinshasa,autonomy,10,5,3888.36,4860.45,512.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
boutique_froid,synthetic-customer-000232,brazzaville,performance,24,4,3997.15,4996.44,399.0,1650.0,3,6,6528.0,1200.0,2785000.0,True
salon_coiffure,synthetic-customer-000233,lubumbashi,balanced,8,4,1967.0,2458.75,1207.0,700.0,2,1,4352.0,2500.0,1730000.0,True
centre_sante,synthetic-customer-000234,mbandaka,autonomy,10,4,2456.64,3070.8,369.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-000235,kinshasa,performance,8,3,363.82,454.77,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000236,kinshasa,performance,24,5,4831.24,6039.05,592.0,2200.0,4,7,7616.0,1200.0,3290000.0,True
boutique_froid,synthetic-customer-000237,brazzaville,autonomy,16,4,4394.21,5492.76,469.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
salon_coiffure,synthetic-customer-000238,lubumbashi,performance,8,4,3649.81,4562.26,2186.0,1650.0,3,2,2176.0,5000.0,2435000.0,True
centre_sante,synthetic-customer-000239,mbandaka,balanced,16,4,2136.03,2670.04,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-000240,kinshasa,performance,10,3,325.14,406.42,78.0,120.0,1,1,1088.0,600.0,530000.0,False
menage_urbain,synthetic-customer-000241,kinshasa,economy,24,5,3449.24,4311.55,476.0,1650.0,3,9,5400.0,600.0,2295000.0,False
boutique_froid,synthetic-customer-000242,brazzaville,performance,10,4,3875.42,4844.27,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-000243,lubumbashi,autonomy,10,4,2204.22,2755.28,1201.0,1050.0,3,2,2176.0,2500.0,1765000.0,False
centre_sante,synthetic-customer-000244,mbandaka,performance,8,4,2651.47,3314.34,378.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-000245,kinshasa,performance,24,3,485.8,607.25,131.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000246,kinshasa,performance,8,5,3061.94,3827.43,413.0,1650.0,3,2,2176.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-000247,brazzaville,autonomy,24,4,5418.33,6772.91,520.0,2200.0,4,8,8704.0,2500.0,3810000.0,True
salon_coiffure,synthetic-customer-000248,lubumbashi,balanced,8,4,2383.54,2979.43,2192.0,1050.0,3,2,2176.0,5000.0,2195000.0,True
centre_sante,synthetic-customer-000249,mbandaka,autonomy,10,4,2295.36,2869.2,353.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-000250,kinshasa,balanced,12,3,378.06,472.57,88.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000251,kinshasa,performance,12,5,3445.81,4307.26,467.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-000252,brazzaville,autonomy,24,4,3079.68,3849.6,330.0,1100.0,2,5,5440.0,600.0,2180000.0,True
salon_coiffure,synthetic-customer-000253,lubumbashi,performance,16,4,3606.68,4508.35,2207.0,1650.0,3,4,4352.0,5000.0,2955000.0,True
centre_sante,synthetic-customer-000254,mbandaka,balanced,10,4,2420.62,3025.77,408.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-000255,kinshasa,performance,8,3,543.52,679.4,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000256,kinshasa,performance,16,5,4541.54,5676.93,537.0,1650.0,3,4,4352.0,1200.0,2265000.0,False
boutique_froid,synthetic-customer-000257,brazzaville,autonomy,12,4,3893.93,4867.41,396.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-000258,lubumbashi,economy,12,4,1441.04,1801.3,1138.0,600.0,3,2,1200.0,2500.0,1215000.0,False
centre_sante,synthetic-customer-000259,mbandaka,economy,12,4,2966.66,3708.32,433.0,1650.0,3,4,2400.0,600.0,1645000.0,True
petit_menage,synthetic-customer-000260,kinshasa,autonomy,8,3,552.18,690.23,114.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000261,kinshasa,economy,24,5,3873.1,4841.38,531.0,1650.0,3,10,6000.0,1200.0,2525000.0,True
boutique_froid,synthetic-customer-000262,brazzaville,autonomy,24,4,2668.16,3335.2,275.0,1100.0,2,4,4352.0,600.0,1920000.0,True
salon_coiffure,synthetic-customer-000263,lubumbashi,autonomy,16,4,2287.53,2859.41,1132.0,1050.0,3,2,2176.0,2500.0,1765000.0,True
centre_sante,synthetic-customer-000264,mbandaka,balanced,24,4,1989.57,2486.96,353.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-000265,kinshasa,performance,10,3,373.16,466.45,79.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-000266,kinshasa,performance,12,5,3057.13,3821.41,398.0,1650.0,3,2,2176.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-000267,brazzaville,performance,24,4,2397.07,2996.34,260.0,1050.0,3,4,4352.0,600.0,1925000.0,True
salon_coiffure,synthetic-customer-000268,lubumbashi,performance,10,4,1969.2,2461.5,1192.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-000269,mbandaka,performance,16,4,2012.1,2515.12,344.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-000270,kinshasa,balanced,24,3,377.51,471.89,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000271,kinshasa,performance,10,5,3039.45,3799.31,398.0,1650.0,3,2,2176.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-000272,brazzaville,autonomy,24,4,5252.94,6566.18,529.0,2200.0,4,7,7616.0,2500.0,3550000.0,True
salon_coiffure,synthetic-customer-000273,lubumbashi,autonomy,16,4,2326.91,2908.64,1228.0,1050.0,3,3,3264.0,2500.0,2025000.0,True
centre_sante,synthetic-customer-000274,mbandaka,autonomy,16,4,2977.48,3721.85,424.0,1650.0,3,3,3264.0,600.0,1905000.0,True
petit_menage,synthetic-customer-000275,kinshasa,autonomy,12,3,494.06,617.58,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000276,kinshasa,performance,16,5,3339.9,4174.88,452.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-000277,brazzaville,balanced,10,4,3700.43,4625.54,381.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-000278,lubumbashi,autonomy,16,4,4053.93,5067.41,2201.0,1650.0,3,4,4352.0,5000.0,2955000.0,True
centre_sante,synthetic-customer-000279,mbandaka,autonomy,8,4,2385.34,2981.68,344.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-000280,kinshasa,performance,24,3,477.21,596.51,104.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000281,kinshasa,economy,12,5,3379.18,4223.97,461.0,1650.0,3,4,2400.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-000282,brazzaville,balanced,12,4,2514.58,3143.22,269.0,1050.0,3,2,2176.0,600.0,1405000.0,True
salon_coiffure,synthetic-customer-000283,lubumbashi,autonomy,24,4,2570.38,3212.98,1201.0,1050.0,3,4,4352.0,2500.0,2285000.0,True
centre_sante,synthetic-customer-000284,mbandaka,economy,24,4,1890.8,2363.5,289.0,1050.0,3,5,3000.0,600.0,1535000.0,True
petit_menage,synthetic-customer-000285,kinshasa,economy,12,3,382.06,477.57,87.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-000286,kinshasa,economy,8,5,2613.52,3266.9,353.0,1100.0,2,3,1800.0,600.0,1270000.0,True
boutique_froid,synthetic-customer-000287,brazzaville,autonomy,12,4,2911.47,3639.34,321.0,1100.0,2,2,2176.0,600.0,1400000.0,True
salon_coiffure,synthetic-customer-000288,lubumbashi,economy,24,4,2377.06,2971.32,1171.0,1050.0,3,6,3600.0,2500.0,2025000.0,True
centre_sante,synthetic-customer-000289,mbandaka,balanced,8,4,2896.71,3620.89,433.0,1650.0,3,2,2176.0,600.0,1645000.0,True
petit_menage,synthetic-customer-000290,kinshasa,autonomy,16,3,399.24,499.05,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000291,kinshasa,autonomy,12,5,3828.07,4785.09,521.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
boutique_froid,synthetic-customer-000292,brazzaville,autonomy,12,4,3959.13,4948.91,387.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-000293,lubumbashi,performance,16,4,1977.53,2471.91,1216.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-000294,mbandaka,economy,24,4,2218.3,2772.88,362.0,1050.0,3,6,3600.0,600.0,1665000.0,True
petit_menage,synthetic-customer-000295,kinshasa,autonomy,12,3,455.93,569.91,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000296,kinshasa,autonomy,8,5,4908.07,6135.09,637.0,2200.0,4,3,3264.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-000297,brazzaville,performance,8,4,2453.56,3066.95,269.0,1050.0,3,2,2176.0,600.0,1405000.0,False
salon_coiffure,synthetic-customer-000298,lubumbashi,economy,16,4,2871.64,3589.55,1192.0,1100.0,2,5,3000.0,2500.0,1890000.0,True
centre_sante,synthetic-customer-000299,mbandaka,performance,8,4,2075.99,2594.99,289.0,1050.0,3,1,1088.0,600.0,1145000.0,False
petit_menage,synthetic-customer-000300,kinshasa,balanced,8,3,475.64,594.55,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000301,kinshasa,autonomy,8,5,4642.0,5802.5,528.0,2200.0,4,3,3264.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-000302,brazzaville,economy,24,4,2529.71,3162.14,269.0,1050.0,3,6,3600.0,600.0,1665000.0,False
salon_coiffure,synthetic-customer-000303,lubumbashi,autonomy,12,4,2552.3,3190.38,1177.0,1050.0,3,2,2176.0,2500.0,1765000.0,False
centre_sante,synthetic-customer-000304,mbandaka,performance,12,4,1803.36,2254.2,289.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-000305,kinshasa,economy,10,3,444.77,555.96,95.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-000306,kinshasa,economy,12,5,4943.23,6179.04,628.0,2200.0,4,6,3600.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-000307,brazzaville,performance,24,4,2486.97,3108.71,260.0,1050.0,3,4,4352.0,600.0,1925000.0,False
salon_coiffure,synthetic-customer-000308,lubumbashi,economy,10,4,2946.64,3683.3,1222.0,1100.0,2,3,1800.0,2500.0,1630000.0,False
centre_sante,synthetic-customer-000309,mbandaka,performance,24,4,2053.43,2566.79,298.0,1050.0,3,3,3264.0,600.0,1665000.0,True
petit_menage,synthetic-customer-000310,kinshasa,balanced,8,3,319.37,399.21,78.0,120.0,1,1,1088.0,600.0,530000.0,False
menage_urbain,synthetic-customer-000311,kinshasa,balanced,16,5,3296.86,4121.07,458.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-000312,brazzaville,autonomy,12,4,3790.87,4738.59,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-000313,lubumbashi,performance,8,4,4472.74,5590.92,2222.0,1650.0,3,2,2176.0,5000.0,2435000.0,True
centre_sante,synthetic-customer-000314,mbandaka,performance,24,4,2084.42,2605.53,307.0,1050.0,3,3,3264.0,600.0,1665000.0,True
petit_menage,synthetic-customer-000315,kinshasa,performance,24,3,411.91,514.89,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000316,kinshasa,balanced,24,5,2917.36,3646.7,417.0,1100.0,2,4,4352.0,600.0,1920000.0,True
boutique_froid,synthetic-customer-000317,brazzaville,balanced,10,4,2501.79,3127.24,260.0,1050.0,3,2,2176.0,600.0,1405000.0,False
salon_coiffure,synthetic-customer-000318,lubumbashi,economy,10,4,1981.33,2476.66,2141.0,700.0,2,2,1200.0,5000.0,1660000.0,True
centre_sante,synthetic-customer-000319,mbandaka,autonomy,24,4,1956.04,2445.05,298.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-000320,kinshasa,balanced,24,3,416.1,520.12,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000321,kinshasa,autonomy,24,5,4683.88,5854.85,592.0,2200.0,4,7,7616.0,1200.0,3290000.0,True
boutique_froid,synthetic-customer-000322,brazzaville,performance,16,4,3703.99,4629.99,390.0,1650.0,3,4,4352.0,1200.0,2265000.0,False
salon_coiffure,synthetic-customer-000323,lubumbashi,performance,24,4,1832.24,2290.3,1186.0,700.0,2,3,3264.0,2500.0,1750000.0,False
centre_sante,synthetic-customer-000324,mbandaka,performance,8,4,2904.27,3630.34,387.0,1650.0,3,2,2176.0,600.0,1645000.0,True
petit_menage,synthetic-customer-000325,kinshasa,balanced,24,3,449.39,561.74,121.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000326,kinshasa,economy,8,5,4519.07,5648.84,528.0,1650.0,3,4,2400.0,1200.0,1745000.0,True
boutique_froid,synthetic-customer-000327,brazzaville,autonomy,16,4,4040.34,5050.43,390.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
salon_coiffure,synthetic-customer-000328,lubumbashi,performance,24,4,2828.36,3535.45,1186.0,1100.0,2,4,4352.0,2500.0,2280000.0,False
centre_sante,synthetic-customer-000329,mbandaka,performance,24,4,2466.13,3082.66,399.0,1100.0,2,4,4352.0,600.0,1920000.0,True
petit_menage,synthetic-customer-000330,kinshasa,autonomy,10,3,587.02,733.77,122.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-000331,kinshasa,balanced,16,5,3371.91,4214.89,467.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-000332,brazzaville,economy,10,4,2510.97,3138.71,260.0,1050.0,3,3,1800.0,600.0,1275000.0,False
salon_coiffure,synthetic-customer-000333,lubumbashi,autonomy,24,4,1919.36,2399.2,1192.0,700.0,2,3,3264.0,2500.0,1750000.0,True
centre_sante,synthetic-customer-000334,mbandaka,economy,8,4,1943.87,2429.84,298.0,1050.0,3,2,1200.0,600.0,1145000.0,False
petit_menage,synthetic-customer-000335,kinshasa,economy,10,3,367.97,459.96,70.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-000336,kinshasa,economy,16,5,4783.1,5978.88,592.0,2200.0,4,8,4800.0,1200.0,2510000.0,True
boutique_froid,synthetic-customer-000337,brazzaville,economy,24,4,3719.84,4649.8,387.0,1650.0,3,9,5400.0,1200.0,2395000.0,True
salon_coiffure,synthetic-customer-000338,lubumbashi,economy,24,4,2207.13,2758.91,2147.0,1050.0,3,6,3600.0,5000.0,2455000.0,True
centre_sante,synthetic-customer-000339,mbandaka,balanced,12,4,3177.07,3971.34,433.0,1650.0,3,3,3264.0,600.0,1905000.0,True
petit_menage,synthetic-customer-000340,kinshasa,balanced,8,3,600.36,750.45,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000341,kinshasa,balanced,8,5,3027.48,3784.35,407.0,1100.0,2,2,2176.0,600.0,1400000.0,True
boutique_froid,synthetic-customer-000342,brazzaville,autonomy,24,4,3854.96,4818.7,390.0,1650.0,3,6,6528.0,1200.0,2785000.0,True
salon_coiffure,synthetic-customer-000343,lubumbashi,balanced,24,4,2710.22,3387.77,1192.0,1050.0,3,4,4352.0,2500.0,2285000.0,False
centre_sante,synthetic-customer-000344,mbandaka,economy,10,4,2462.62,3078.27,362.0,1100.0,2,3,1800.0,600.0,1270000.0,False
petit_menage,synthetic-customer-000345,kinshasa,autonomy,8,3,449.4,561.75,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000346,kinshasa,autonomy,24,5,3485.58,4356.98,461.0,1650.0,3,5,5440.0,600.0,2425000.0,True
boutique_froid,synthetic-customer-000347,brazzaville,economy,24,4,4624.18,5780.23,469.0,1650.0,3,11,6600.0,1200.0,2655000.0,True
salon_coiffure,synthetic-customer-000348,lubumbashi,balanced,8,4,2869.02,3586.28,1141.0,1100.0,2,2,2176.0,2500.0,1760000.0,False
centre_sante,synthetic-customer-000349,mbandaka,performance,10,4,2174.3,2717.88,353.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-000350,kinshasa,balanced,10,3,451.52,564.4,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-000351,kinshasa,autonomy,10,5,3703.61,4629.51,531.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
boutique_froid,synthetic-customer-000352,brazzaville,balanced,12,4,5369.7,6712.12,526.0,2200.0,4,4,4352.0,2500.0,2770000.0,True
salon_coiffure,synthetic-customer-000353,lubumbashi,performance,12,4,2891.04,3613.8,1207.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-000354,mbandaka,performance,16,4,2558.02,3197.53,399.0,1100.0,2,3,3264.0,600.0,1660000.0,False
petit_menage,synthetic-customer-000355,kinshasa,economy,16,3,327.26,409.07,78.0,120.0,1,1,600.0,600.0,400000.0,False
menage_urbain,synthetic-customer-000356,kinshasa,economy,16,5,3481.28,4351.6,452.0,1650.0,3,6,3600.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-000357,brazzaville,balanced,16,4,5181.11,6476.39,529.0,2200.0,4,5,5440.0,2500.0,3030000.0,False
