sample_id,device_id,scenario,region,season,day_period,ambient_temperature_c,humidity_pct,solar_irradiance_w_m2,network_quality,installation_type,battery_age_months,usage_profile,security_risk_zone,latitude,longitude,battery_voltage_v,battery_temperature_c,state_of_charge_pct,movement_detected,tamper_detected,enclosure_opened,connectivity_gap_seconds,solar_power_w,load_power_w,gps_accuracy_m,label_maintenance,label_security,notes
sample-1-overheating-32,device-1,overheating,sahel_north,transition,day,38.88,38.37,836.08,medium,kiosk_shared,3,low,medium,14.719286,-17.463434,12.53,49.64,71.56,0,0,0,163,124.5,43.12,4.0,1,0,MVP v2 scenario for overheating in sahel_north during transition
sample-1-overheating-33,device-1,overheating,sahel_north,dry,night,39.96,15.0,82.69,medium,household_rooftop,3,normal,medium,14.719967,-17.474315,12.58,49.76,60.16,0,0,0,166,29.67,60.0,4.0,1,0,MVP v2 scenario for overheating in sahel_north during dry
sample-1-overheating-34,device-1,overheating,sahel_north,rainy,day,37.31,50.12,508.89,medium,kiosk_shared,3,intensive,medium,14.708074,-17.470324,12.63,49.73,44.76,0,0,0,169,84.26,84.38,4.0,1,0,MVP v2 scenario for overheating in sahel_north during rainy
sample-1-movement_and_tampering-1,device-1,movement_and_tampering,sahel_north,dry,night,38.65,17.08,66.6,weak,household_rooftop,3,normal,high,14.726273,-17.474367,12.98,33.15,83.76,1,1,1,225,9.77,55.0,8.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-2,device-1,movement_and_tampering,sahel_north,rainy,day,33.3,42.33,507.84,medium,kiosk_shared,3,intensive,high,14.712904,-17.459336,13.03,33.08,82.76,1,1,1,118,75.08,77.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-movement_and_tampering-3,device-1,movement_and_tampering,sahel_north,harmattan,day,35.88,15.0,769.59,medium,household_rooftop,3,low,high,14.716983,-17.473348,13.08,33.2,83.36,1,1,1,121,114.07,45.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-1-movement_and_tampering-4,device-1,movement_and_tampering,sahel_north,transition,day,39.33,28.75,861.03,medium,kiosk_shared,3,normal,high,14.713322,-17.472366,13.13,33.41,82.11,1,1,1,124,128.08,62.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-1-movement_and_tampering-5,device-1,movement_and_tampering,sahel_north,dry,night,39.58,16.48,55.72,medium,household_rooftop,3,intensive,high,14.709369,-17.462394,13.18,33.5,79.76,1,1,1,127,10.57,87.75,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-6,device-1,movement_and_tampering,sahel_north,rainy,day,33.62,53.77,523.17,medium,kiosk_shared,3,low,high,14.725017,-17.477024,12.98,33.4,82.76,1,1,1,130,79.73,50.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-movement_and_tampering-7,device-1,movement_and_tampering,sahel_north,harmattan,day,34.62,15.0,763.19,medium,household_rooftop,3,normal,high,14.724039,-17.47323,13.03,33.48,80.46,1,1,1,133,115.53,55.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-1-movement_and_tampering-8,device-1,movement_and_tampering,sahel_north,transition,day,35.97,33.5,813.28,medium,kiosk_shared,3,intensive,high,14.707132,-17.462637,13.08,33.6,76.76,1,1,1,136,123.48,77.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-1-movement_and_tampering-9,device-1,movement_and_tampering,sahel_north,dry,night,40.63,15.0,76.01,medium,household_rooftop,3,low,high,14.711106,-17.475132,13.13,33.87,82.16,1,1,1,139,15.95,45.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-10,device-1,movement_and_tampering,sahel_north,rainy,day,36.47,41.64,500.84,medium,kiosk_shared,3,normal,high,14.724384,-17.462511,13.18,33.78,78.81,1,1,1,142,78.86,62.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-movement_and_tampering-11,device-1,movement_and_tampering,sahel_north,harmattan,day,34.79,15.0,721.95,medium,household_rooftop,3,intensive,high,14.709692,-17.473826,12.98,33.8,73.76,1,1,1,145,111.89,87.75,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-1-movement_and_tampering-12,device-1,movement_and_tampering,sahel_north,transition,day,38.3,30.67,847.32,medium,kiosk_shared,3,low,high,14.714764,-17.463806,13.03,34.01,81.56,1,1,1,148,130.87,50.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-1-movement_and_tampering-13,device-1,movement_and_tampering,sahel_north,dry,night,37.84,15.0,103.3,medium,household_rooftop,3,normal,high,14.711384,-17.468073,13.08,34.07,77.16,1,1,1,151,22.35,55.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-14,device-1,movement_and_tampering,sahel_north,rainy,day,36.68,50.46,514.95,medium,kiosk_shared,3,intensive,high,14.712903,-17.466118,13.13,34.11,70.76,1,1,1,154,83.33,77.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-movement_and_tampering-15,device-1,movement_and_tampering,sahel_north,harmattan,day,34.99,15.0,720.04,medium,household_rooftop,3,low,high,14.725753,-17.476319,13.18,34.12,80.96,1,1,1,157,114.01,45.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-1-movement_and_tampering-16,device-1,movement_and_tampering,sahel_north,transition,day,36.32,36.28,809.31,medium,kiosk_shared,3,normal,high,14.71549,-17.462742,12.98,34.25,75.51,1,1,1,160,127.7,62.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-1-movement_and_tampering-17,device-1,movement_and_tampering,sahel_north,dry,night,38.25,15.0,53.85,medium,household_rooftop,3,intensive,high,14.713603,-17.475646,13.03,34.41,67.76,1,1,1,163,17.5,87.75,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-18,device-1,movement_and_tampering,sahel_north,rainy,day,37.45,51.03,521.94,weak,kiosk_shared,3,low,high,14.71184,-17.462677,13.08,34.46,80.36,1,1,1,276,86.75,50.62,8.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-movement_and_tampering-19,device-1,movement_and_tampering,sahel_north,harmattan,day,36.67,15.0,727.93,medium,household_rooftop,3,normal,high,14.724572,-17.47199,13.13,34.51,73.86,1,1,1,169,117.56,55.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-1-movement_and_tampering-20,device-1,movement_and_tampering,sahel_north,transition,day,38.99,39.12,807.46,medium,kiosk_shared,3,intensive,high,14.711843,-17.468033,13.18,34.68,64.76,1,1,1,172,129.83,77.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-1-movement_and_tampering-21,device-1,movement_and_tampering,sahel_north,dry,night,38.0,17.59,65.17,medium,household_rooftop,3,low,high,14.722261,-17.470242,12.98,34.72,79.76,1,1,1,175,21.56,45.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-22,device-1,movement_and_tampering,sahel_north,rainy,day,33.12,54.54,537.4,medium,kiosk_shared,3,normal,high,14.711636,-17.463877,13.03,34.68,72.21,1,1,1,178,91.42,62.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-movement_and_tampering-23,device-1,movement_and_tampering,sahel_north,harmattan,day,37.85,15.0,738.1,medium,household_rooftop,3,intensive,high,14.71852,-17.460051,13.08,34.87,61.76,1,1,1,181,121.45,87.75,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-1-movement_and_tampering-24,device-1,movement_and_tampering,sahel_north,transition,day,37.79,35.56,860.2,medium,kiosk_shared,3,low,high,14.710843,-17.458054,13.13,34.95,79.16,1,1,1,184,139.96,50.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-1-movement_and_tampering-25,device-1,movement_and_tampering,sahel_north,dry,night,40.06,15.0,55.1,medium,household_rooftop,3,normal,high,14.71487,-17.468728,13.18,35.12,70.56,1,1,1,187,22.48,55.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-26,device-1,movement_and_tampering,sahel_north,rainy,day,34.16,40.23,520.14,medium,kiosk_shared,3,intensive,high,14.716283,-17.467376,12.98,35.0,58.76,1,1,1,190,91.29,77.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-movement_and_tampering-27,device-1,movement_and_tampering,sahel_north,harmattan,day,37.3,15.0,710.98,medium,household_rooftop,3,low,high,14.714595,-17.458979,13.03,35.17,78.56,1,1,1,193,119.88,45.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-1-movement_and_tampering-28,device-1,movement_and_tampering,sahel_north,transition,day,35.53,35.48,858.29,medium,kiosk_shared,3,normal,high,14.719165,-17.473414,13.08,35.18,68.91,1,1,1,196,142.08,62.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-1-movement_and_tampering-29,device-1,movement_and_tampering,sahel_north,dry,night,38.35,15.0,115.45,medium,household_rooftop,3,intensive,high,14.721516,-17.469976,13.13,35.37,55.76,1,1,1,199,33.73,87.75,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-30,device-1,movement_and_tampering,sahel_north,rainy,day,33.99,43.95,486.58,medium,kiosk_shared,3,low,high,14.712934,-17.459726,13.18,35.32,77.96,1,1,1,202,88.77,50.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-movement_and_tampering-31,device-1,movement_and_tampering,sahel_north,harmattan,day,35.73,15.0,767.54,medium,household_rooftop,3,normal,high,14.716891,-17.47231,12.98,35.43,67.26,1,1,1,205,130.57,55.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during harmattan
sample-1-movement_and_tampering-32,device-1,movement_and_tampering,sahel_north,transition,day,37.91,31.7,844.84,medium,kiosk_shared,3,intensive,high,14.721511,-17.460508,13.03,35.6,52.76,1,1,1,208,142.51,77.62,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during transition
sample-1-movement_and_tampering-33,device-1,movement_and_tampering,sahel_north,dry,night,41.06,15.0,70.94,medium,household_rooftop,3,low,high,14.72573,-17.471027,13.08,35.8,77.36,1,1,1,211,29.6,45.0,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during dry
sample-1-movement_and_tampering-34,device-1,movement_and_tampering,sahel_north,rainy,day,35.76,43.59,517.24,medium,kiosk_shared,3,normal,high,14.721123,-17.464586,13.13,35.67,65.61,1,1,1,214,95.66,62.5,4.0,0,1,MVP v2 scenario for movement_and_tampering in sahel_north during rainy
sample-1-connectivity_loss-1,device-1,connectivity_loss,sahel_north,dry,night,38.48,15.0,90.28,weak,household_rooftop,3,intensive,medium,14.718035,-17.466494,12.88,32.64,78.76,0,0,0,500,8.43,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-1-connectivity_loss-2,device-1,connectivity_loss,sahel_north,rainy,day,37.35,45.03,511.97,weak,kiosk_shared,3,low,medium,14.70818,-17.461919,12.93,32.67,78.56,0,0,0,503,48.38,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-1-connectivity_loss-3,device-1,connectivity_loss,sahel_north,harmattan,day,39.33,15.0,763.04,weak,household_rooftop,3,normal,medium,14.71327,-17.466661,12.98,32.83,77.66,0,0,0,506,72.42,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-1-connectivity_loss-4,device-1,connectivity_loss,sahel_north,transition,day,36.79,39.68,823.7,weak,kiosk_shared,3,intensive,medium,14.718243,-17.477291,13.03,32.81,75.76,0,0,0,509,78.68,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-1-connectivity_loss-5,device-1,connectivity_loss,sahel_north,dry,night,38.59,15.0,60.53,weak,household_rooftop,3,low,medium,14.708487,-17.47406,13.08,32.96,77.96,0,0,0,512,8.05,48.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-1-connectivity_loss-6,device-1,connectivity_loss,sahel_north,rainy,day,37.68,44.01,504.45,weak,kiosk_shared,3,normal,medium,14.70991,-17.472749,12.88,33.01,76.01,0,0,0,515,50.08,67.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-1-connectivity_loss-7,device-1,connectivity_loss,sahel_north,harmattan,day,35.65,15.0,761.98,weak,household_rooftop,3,intensive,medium,14.709883,-17.458273,12.93,33.01,72.76,0,0,0,518,74.72,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-1-connectivity_loss-8,device-1,connectivity_loss,sahel_north,transition,day,34.89,27.17,835.09,weak,kiosk_shared,3,low,medium,14.707855,-17.475969,12.98,33.06,77.36,0,0,0,521,82.14,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-1-connectivity_loss-9,device-1,connectivity_loss,sahel_north,dry,night,39.99,15.0,107.6,weak,household_rooftop,3,normal,medium,14.716412,-17.466398,13.03,33.34,74.36,0,0,0,524,14.84,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-1-connectivity_loss-10,device-1,connectivity_loss,sahel_north,rainy,day,33.56,50.19,547.72,weak,kiosk_shared,3,intensive,medium,14.718969,-17.46772,13.08,33.22,69.76,0,0,0,527,56.52,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-1-connectivity_loss-11,device-1,connectivity_loss,sahel_north,harmattan,day,37.49,15.0,758.94,weak,household_rooftop,3,low,medium,14.709065,-17.471247,12.88,33.4,76.76,0,0,0,530,76.83,48.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-1-connectivity_loss-12,device-1,connectivity_loss,sahel_north,transition,day,39.2,38.89,852.5,weak,kiosk_shared,3,normal,medium,14.714161,-17.469084,12.93,33.55,72.71,0,0,0,533,86.17,67.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-1-connectivity_loss-13,device-1,connectivity_loss,sahel_north,dry,night,41.39,15.0,103.75,weak,household_rooftop,3,intensive,medium,14.726221,-17.459578,12.98,33.72,66.76,0,0,0,536,16.88,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-1-connectivity_loss-14,device-1,connectivity_loss,sahel_north,rainy,day,33.28,51.05,519.06,weak,kiosk_shared,3,low,medium,14.719472,-17.459979,13.03,33.54,76.16,0,0,0,539,56.25,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-1-connectivity_loss-15,device-1,connectivity_loss,sahel_north,harmattan,day,39.46,15.0,747.23,weak,household_rooftop,3,normal,medium,14.725853,-17.475806,13.08,33.8,71.06,0,0,0,542,78.14,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-1-connectivity_loss-16,device-1,connectivity_loss,sahel_north,transition,day,38.57,31.65,853.09,weak,kiosk_shared,3,intensive,medium,14.719029,-17.462655,12.88,33.84,63.76,0,0,0,545,88.62,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-1-connectivity_loss-17,device-1,connectivity_loss,sahel_north,dry,night,41.61,15.0,60.48,weak,household_rooftop,3,low,medium,14.718752,-17.476261,12.93,34.04,75.56,0,0,0,548,15.24,48.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-1-connectivity_loss-18,device-1,connectivity_loss,sahel_north,rainy,day,34.04,52.61,543.45,weak,kiosk_shared,3,normal,medium,14.723748,-17.463729,12.98,33.86,69.41,0,0,0,551,60.92,67.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-1-connectivity_loss-19,device-1,connectivity_loss,sahel_north,harmattan,day,35.23,15.0,738.24,weak,household_rooftop,3,intensive,medium,14.722657,-17.464337,13.03,33.95,60.76,0,0,0,554,79.7,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-1-connectivity_loss-20,device-1,connectivity_loss,sahel_north,transition,day,34.99,27.52,793.46,weak,kiosk_shared,3,low,medium,14.714666,-17.476712,13.08,34.02,74.96,0,0,0,557,85.46,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-1-connectivity_loss-21,device-1,connectivity_loss,sahel_north,dry,night,38.32,20.6,48.12,weak,household_rooftop,3,normal,medium,14.72352,-17.458366,12.88,34.23,67.76,0,0,0,560,16.49,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-1-connectivity_loss-22,device-1,connectivity_loss,sahel_north,rainy,day,35.84,49.78,529.77,weak,kiosk_shared,3,intensive,medium,14.716241,-17.476857,12.93,34.21,57.76,0,0,0,563,62.05,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-1-connectivity_loss-23,device-1,connectivity_loss,sahel_north,harmattan,day,39.04,15.0,771.0,weak,household_rooftop,3,low,medium,14.718607,-17.47156,12.98,34.42,74.36,0,0,0,566,85.16,48.75,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-1-connectivity_loss-24,device-1,connectivity_loss,sahel_north,transition,day,38.76,25.94,797.28,weak,kiosk_shared,3,normal,medium,14.720593,-17.458804,13.03,34.49,66.11,0,0,0,569,88.21,67.5,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
sample-1-connectivity_loss-25,device-1,connectivity_loss,sahel_north,dry,night,41.18,18.97,80.71,weak,household_rooftop,3,intensive,medium,14.722787,-17.475467,13.08,34.67,54.76,0,0,0,572,21.93,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during dry
sample-1-connectivity_loss-26,device-1,connectivity_loss,sahel_north,rainy,day,34.48,48.09,522.2,weak,kiosk_shared,3,low,medium,14.711846,-17.472904,12.88,34.5,73.76,0,0,0,575,63.74,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during rainy
sample-1-connectivity_loss-27,device-1,connectivity_loss,sahel_north,harmattan,day,36.79,15.0,708.03,weak,household_rooftop,3,normal,medium,14.710628,-17.477065,12.93,34.65,64.46,0,0,0,578,81.68,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during harmattan
sample-1-connectivity_loss-28,device-1,connectivity_loss,sahel_north,transition,day,38.12,34.16,828.79,weak,kiosk_shared,3,intensive,medium,14.722591,-17.460418,12.98,34.78,51.76,0,0,0,581,93.55,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in sahel_north during transition
